text,label,subintent,canonical_question,difficulty,source,split
"Zanima me, Koji su uslovi za pravosudni ispit? Nisam siguran gdje da tražim.",ispiti,pravosudni_ispit,Koji su uslovi za pravosudni ispit?,easy,synthetic_rule_based,train
Ne razumijem proceduru. Gdje se nalazi vodič za pristup informacijama? Molim odgovor.,zakoni_i_propisi,zakoni_zospi,Gdje se nalazi vodič za pristup informacijama?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Treba mi organizaciona struktura Ministarstva.",kontakt_i_nadleznosti,organizacija,Treba mi organizaciona struktura Ministarstva.,easy,synthetic_rule_based,train
"Može pomoć, Koji su uslovi za vozačku dozvolu? Ako može.",out_of_scope,nevezano,Koji su uslovi za vozačku dozvolu?,natural,synthetic_rule_based,train
"Dobar dan, Kada su termini za pravosudni ispit? Treba mi hitno.",ispiti,pravosudni_ispit,Kada su termini za pravosudni ispit?,easy,synthetic_rule_based,train
"Molim vas, Pokušavam naći tačan obrazac. Treba mi pomoć za predmet u inostranstvu. Treba mi hitno.",pravna_pomoc,medjunarodna_pravna_pomoc,Treba mi pomoć za predmet u inostranstvu.,natural,synthetic_rule_based,train
Koga mogu kontaktirati za pravosudni ispit?,ispiti,kontakt_ispiti,Koga mogu kontaktirati za pravosudni ispit?,medium,synthetic_rule_based,train
Koji je email Ministarstva pravde BiH? Hvala.,kontakt_i_nadleznosti,kontakt,Koji je email Ministarstva pravde BiH?,natural,synthetic_rule_based,train
Koji formular treba za promjenu zastupnika? Ako može.,obrasci,obrazac_promjena,Koji formular treba za promjenu zastupnika?,medium,synthetic_rule_based,train
"Može pomoć, Gdje mogu pronaći listu notara? Ako može.",registri,registar_notara,Gdje mogu pronaći listu notara?,natural,synthetic_rule_based,train
"Molim vas, Ko je nadležan za pravosudni ispit? Hvala.",kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,natural,synthetic_rule_based,train
"Pozdrav, Treba mi za fakultetski zadatak. Kako dobiti uvjerenje o državljanstvu? Molim odgovor.",out_of_scope,nevezano,Kako dobiti uvjerenje o državljanstvu?,medium,synthetic_rule_based,train
"Trebam informaciju, Ko smije polagati stručni upravni ispit? Treba mi hitno.",ispiti,strucni_upravni_ispit,Ko može polagati stručni upravni ispit?,natural,synthetic_rule_based,train
Kako podnijeti zahtjev za brisanje fondacije? Nisam siguran gdje da tražim.,registracija,brisanje_iz_registra,Kako podnijeti zahtjev za brisanje fondacije?,natural,synthetic_rule_based,train
Gdje se predaje zahtjev za gradjevinsku dozvolu? Treba mi hitno.,out_of_scope,nevezano,Gdje se predaje zahtjev za građevinsku dozvolu?,easy,synthetic_rule_based,train
"Zanima me, Koji je email za stručni upravni ispit?",ispiti,kontakt_ispiti,Koji je email za stručni upravni ispit?,natural,synthetic_rule_based,train
"Dobar dan, Koji zakon reguliše pravosudni ispit? Hvala.",zakoni_i_propisi,zakoni_ispiti,Koji zakon reguliše pravosudni ispit?,easy,synthetic_rule_based,train
"Zanima me, Ne razumijem proceduru. Koji formular treba za promjenu zastupnika?",obrasci,obrazac_promjena,Koji formular treba za promjenu zastupnika?,medium,synthetic_rule_based,train
"Molim vas, Ko je nadležan za pravosudni ispit?",kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,easy,synthetic_rule_based,train
"Pozdrav, Gdje se vadi lična karta? Treba mi hitno.",out_of_scope,nevezano,Gdje se vadi lična karta?,easy,synthetic_rule_based,train
"Pozdrav, Pokušavam naći tačan obrazac. Treba mi pravilnik za ZOSPI. Možete li me uputiti?",zakoni_i_propisi,zakoni_zospi,Treba mi pravilnik za ZOSPI.,medium,synthetic_rule_based,train
Koji dokumenti trebaju za likvidaciju udruženja? Hvala.,registracija,brisanje_iz_registra,Koji dokumenti trebaju za likvidaciju udruženja?,easy,synthetic_rule_based,train
Kome prijaviti odvođenje djeteta u drugu državu? Molim odgovor.,pravna_pomoc,otmica_djece,Kome prijaviti odvođenje djeteta u drugu državu?,medium,synthetic_rule_based,train
"Može pomoć, Treba mi propis o stalnim sudskim tumačima. Ako može.",zakoni_i_propisi,zakoni_notari_tumaci,Treba mi propis o stalnim sudskim tumačima.,easy,synthetic_rule_based,train
Koji je email za stručni upravni ispit?,ispiti,kontakt_ispiti,Koji je email za stručni upravni ispit?,medium,synthetic_rule_based,train
"Trebam informaciju, Na stranici ima puno linkova. Kada je popravni ispit? Treba mi hitno.",ispiti,termini_ispita,Kada je popravni ispit?,medium,synthetic_rule_based,train
"Zanima me, Ne razumijem proceduru. Gdje su pravilnici za sudske tumače? Molim odgovor.",zakoni_i_propisi,zakoni_notari_tumaci,Gdje su pravilnici za sudske tumače?,medium,synthetic_rule_based,train
"Molim vas, Gdje je zakon o slobodi pristupa informacijama? Nisam siguran gdje da tražim.",zakoni_i_propisi,zakoni_zospi,Gdje je zakon o slobodi pristupa informacijama?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koga mogu kontaktirati za pravosudni ispit? Molim odgovor.",ispiti,kontakt_ispiti,Koga mogu kontaktirati za pravosudni ispit?,easy,synthetic_rule_based,train
"Može pomoć, Treba mi broj telefona za informacije o ispitu. Hvala.",ispiti,kontakt_ispiti,Treba mi broj telefona za informacije o ispitu.,medium,synthetic_rule_based,train
Gdje je obrazac za pristup informacijama? Možete li me uputiti?,obrasci,obrazac_zospi,Gdje je obrazac za pristup informacijama?,easy,synthetic_rule_based,train
Gdje se vadi lična karta? Ako može.,out_of_scope,nevezano,Gdje se vadi lična karta?,medium,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Kada su termini za pravosudni ispit?,ispiti,pravosudni_ispit,Kada su termini za pravosudni ispit?,natural,synthetic_rule_based,train
Gdje se podnosi zahtjev/prijava za registraciju fondacije? Molim odgovor.,registracija,registracija_fondacije,Gdje se podnosi zahtjev za registraciju fondacije?,medium,synthetic_rule_based,train
Gdje se nalazi vodič za pristup informacijama?,zakoni_i_propisi,zakoni_zospi,Gdje se nalazi vodič za pristup informacijama?,natural,synthetic_rule_based,train
Kako promijeniti adresu udruženja?,registracija,promjena_podataka,Kako promijeniti adresu udruženja?,easy,synthetic_rule_based,train
Koji obrazac ide za ZOSPI? Treba mi hitno.,obrasci,obrazac_zospi,Koji obrazac ide za ZOSPI?,natural,synthetic_rule_based,train
"Zanima me, Koga da kontaktiram za pravnu pomoć? Hvala.",pravna_pomoc,besplatna_pravna_pomoc,Kome se obratiti za pravnu pomoć?,medium,synthetic_rule_based,train
"Molim vas, Pokušavam naći tačan obrazac. Gdje mogu naći pravila za imenovanje sudskog tumača?",zakoni_i_propisi,zakoni_notari_tumaci,Gdje mogu naći pravila za imenovanje sudskog tumača?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Ne znam koji dokument da predam. Treba mi formular za slobodu pristupa informacijama. Nisam siguran gdje da tražim.",obrasci,obrazac_zospi,Treba mi formular za slobodu pristupa informacijama.,easy,synthetic_rule_based,train
Kako podnijeti zahtjev za brisanje fondacije? Možete li me uputiti?,registracija,brisanje_iz_registra,Kako podnijeti zahtjev za brisanje fondacije?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji zakon reguliše udruženja i fondacije?",zakoni_i_propisi,zakoni_udruzenja,Koji zakon reguliše udruženja i fondacije?,medium,synthetic_rule_based,train
"Dobar dan, Ko može polagati pravosudni ispit?",ispiti,pravosudni_ispit,Ko može polagati pravosudni ispit?,easy,synthetic_rule_based,train
Ne razumijem proceduru. Koji obrazac ide za ZOSPI? Ako može.,obrasci,obrazac_zospi,Koji obrazac ide za ZOSPI?,natural,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Ko je nadležan za pravosudni ispit? Ako može.",kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,medium,synthetic_rule_based,train
"Zanima me, Koji obrazac ide za ZOSPI? Molim odgovor.",obrasci,obrazac_zospi,Koji obrazac ide za ZOSPI?,natural,synthetic_rule_based,train
"Može pomoć, Gdje se podnosi zahtjev za registraciju fondacije? Molim odgovor.",registracija,registracija_fondacije,Gdje se podnosi zahtjev za registraciju fondacije?,natural,synthetic_rule_based,train
"Zanima me, Ne znam koji dokument da predam. Kako se prijavljuje stručni upravni ispit? Ako može.",ispiti,strucni_upravni_ispit,Kako se prijavljuje stručni upravni ispit?,natural,synthetic_rule_based,train
"Trebam informaciju, Kada rade općinske sluzbe? Mozete li me uputiti?",out_of_scope,nevezano,Kada rade općinske službe?,medium,synthetic_rule_based,train
Koji formular se predaje za polaganje ispita? Nisam siguran gdje da tražim.,obrasci,obrazac_ispiti,Koji formular se predaje za polaganje ispita?,natural,synthetic_rule_based,train
"Zanima me, Kada je sljedeći termin ispita?",ispiti,termini_ispita,Kada je sljedeći termin ispita?,medium,synthetic_rule_based,train
"Zanima me, Pokušavam naći tačan obrazac. Koji sektor radi registraciju udruženja?",kontakt_i_nadleznosti,nadleznosti,Koji sektor radi registraciju udruženja?,natural,synthetic_rule_based,train
"Zanima me, Radim ovo prvi put. Treba mi obrazac za promjenu podataka udruženja. Molim odgovor.",obrasci,obrazac_promjena,Treba mi obrazac za promjenu podataka udruženja.,easy,synthetic_rule_based,train
Treba mi propis o stalnim sudskim tumačima. Nisam siguran gdje da tražim.,zakoni_i_propisi,zakoni_notari_tumaci,Treba mi propis o stalnim sudskim tumačima.,natural,synthetic_rule_based,train
"Trebam informaciju, Koja dokumentacija je potrebna za osnivanje udruženja? Ako može.",registracija,registracija_udruzenja,Koja dokumentacija je potrebna za osnivanje udruženja?,easy,synthetic_rule_based,train
"Može pomoć, Kako provjeriti da li je udruženje registrovano? Ako može.",registri,registar_udruzenja,Kako provjeriti da li je udruženje registrovano?,medium,synthetic_rule_based,train
Kako dobiti uvjerenje o državljanstvu? Hvala.,out_of_scope,nevezano,Kako dobiti uvjerenje o državljanstvu?,easy,synthetic_rule_based,train
"Molim vas, Koji je email Ministarstva pravde BiH? Hvala.",kontakt_i_nadleznosti,kontakt,Koji je email Ministarstva pravde BiH?,medium,synthetic_rule_based,train
"Pozdrav, Gdje mogu naći program pravosudnog ispita? Nisam siguran gdje da tražim.",zakoni_i_propisi,zakoni_ispiti,Gdje mogu naći program pravosudnog ispita?,natural,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Kako odjaviti udruženje iz registra? Treba mi hitno.,registracija,brisanje_iz_registra,Kako odjaviti udruženje iz registra?,natural,synthetic_rule_based,train
"Pozdrav, Kada rade općinske službe? Ako može.",out_of_scope,nevezano,Kada rade općinske službe?,natural,synthetic_rule_based,train
"Zanima me, Ne znam koji dokument da predam. Ima li zahtjev za registraciju u Word ili PDF formatu?",obrasci,obrazac_registracija,Ima li zahtjev za registraciju u Word ili PDF formatu?,natural,synthetic_rule_based,train
"Molim vas, Radim ovo prvi put. Kako se prijaviti na biro za zaposljavanje? Ako može.",out_of_scope,nevezano,Kako se prijaviti na biro za zapošljavanje?,natural,synthetic_rule_based,train
Koji formular treba za promjenu zastupnika? Treba mi hitno.,obrasci,obrazac_promjena,Koji formular treba za promjenu zastupnika?,medium,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Kada rade općinske službe?,out_of_scope,nevezano,Kada rade općinske službe?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Gdje se polaže stručni upravni ispit?",ispiti,strucni_upravni_ispit,Gdje se polaže stručni upravni ispit?,medium,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Kako se briše udruženje iz registra? Treba mi hitno.,registracija,brisanje_iz_registra,Kako se briše udruženje iz registra?,medium,synthetic_rule_based,train
"Može pomoć, Ne razumijem proceduru. Treba mi pravilnik za ZOSPI. Ako može.",zakoni_i_propisi,zakoni_zospi,Treba mi pravilnik za ZOSPI.,easy,synthetic_rule_based,train
"Zanima me, Kako ide pravna saradnja sa drugom drzavom? Ako moze.",pravna_pomoc,medjunarodna_pravna_pomoc,Kako ide pravna saradnja sa drugom državom?,medium,synthetic_rule_based,train
Kako pronaći podatke o udruženju? Molim odgovor.,registri,registar_udruzenja,Kako pronaći podatke o udruženju?,medium,synthetic_rule_based,train
"Molim vas, Ne znam koji dokument da predam. Ima li obrazac za preregistraciju?",obrasci,obrazac_promjena,Ima li obrazac za preregistraciju?,medium,synthetic_rule_based,train
"Pozdrav, Koji zakon se primjenjuje na NVO?",zakoni_i_propisi,zakoni_udruzenja,Koji zakon se primjenjuje na NVO?,easy,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Ko može polagati pravosudni ispit?,ispiti,pravosudni_ispit,Ko može polagati pravosudni ispit?,natural,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako mogu dobiti besplatnu pravnu pomoć? Treba mi hitno.",pravna_pomoc,besplatna_pravna_pomoc,Kako mogu dobiti besplatnu pravnu pomoć?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Gdje se predaje zahtjev za pravnu pomoć?",pravna_pomoc,besplatna_pravna_pomoc,Gdje se predaje zahtjev za pravnu pomoć?,natural,synthetic_rule_based,train
Kako ide pravna saradnja sa drugom državom? Molim odgovor.,pravna_pomoc,medjunarodna_pravna_pomoc,Kako ide pravna saradnja sa drugom državom?,medium,synthetic_rule_based,train
"Može pomoc, Ne znam koji dokument da predam. Kako provjeriti da li je udruženje registrovano?",registri,registar_udruzenja,Kako provjeriti da li je udruženje registrovano?,natural,synthetic_rule_based,train
Kako provjeriti da li je neko sudski tumač? Molim odgovor.,registri,registar_tumaca,Kako provjeriti da li je neko sudski tumač?,easy,synthetic_rule_based,train
"Molim vas, Gdje su propisi za stručni upravni ispit? Hvala.",zakoni_i_propisi,zakoni_ispiti,Gdje su propisi za stručni upravni ispit?,easy,synthetic_rule_based,train
"Trebam informaciju, Ne znam koji dokument da predam. Koji dokumenti trebaju za međunarodnu alimentaciju?",pravna_pomoc,alimentacija,Koji dokumenti trebaju za međunarodnu alimentaciju?,medium,synthetic_rule_based,train
Kako odjaviti udruženje iz registra? Hvala.,registracija,brisanje_iz_registra,Kako odjaviti udruženje iz registra?,natural,synthetic_rule_based,train
"Zanima me, Treba mi pravilnik o polaganju ispita. Možete li me uputiti?",zakoni_i_propisi,zakoni_ispiti,Treba mi pravilnik o polaganju ispita.,medium,synthetic_rule_based,train
Radim ovo prvi put. Ko može polagati stručni upravni ispit?,ispiti,strucni_upravni_ispit,Ko može polagati stručni upravni ispit?,easy,synthetic_rule_based,train
"Zanima me, Kome se obratiti za pravnu pomoć? Molim odgovor.",pravna_pomoc,besplatna_pravna_pomoc,Kome se obratiti za pravnu pomoć?,medium,synthetic_rule_based,train
"Zanima me, Koji dokumenti trebaju za stručni upravni ispit?",ispiti,strucni_upravni_ispit,Koji dokumenti trebaju za stručni upravni ispit?,natural,synthetic_rule_based,train
"Molim vas, Gdje su pravilnici za sudske tumače? Možete li me uputiti?",zakoni_i_propisi,zakoni_notari_tumaci,Gdje su pravilnici za sudske tumače?,medium,synthetic_rule_based,train
"Trebam informaciju, Kako da produžim pasoš? Ako može.",out_of_scope,nevezano,Kako da produžim pasoš?,medium,synthetic_rule_based,train
"Može pomoć, Kada rade općinske službe? Treba mi hitno.",out_of_scope,nevezano,Kada rade općinske službe?,easy,synthetic_rule_based,train
"Molim vas, Treba mi formular za slobodu pristupa informacijama. Nisam siguran gdje da trazim.",obrasci,obrazac_zospi,Treba mi formular za slobodu pristupa informacijama.,natural,synthetic_rule_based,train
"Zanima me, Treba mi za fakultetski zadatak. Kako registrovati auto? Treba mi hitno.",out_of_scope,nevezano,Kako registrovati auto?,natural,synthetic_rule_based,train
"Molim vas, Treba mi pomoć za predmet u inostranstvu. Molim odgovor.",pravna_pomoc,medjunarodna_pravna_pomoc,Treba mi pomoć za predmet u inostranstvu.,medium,synthetic_rule_based,train
"Zanima me, Pokušavam naći tačan obrazac. Gdje se vadi lična karta?",out_of_scope,nevezano,Gdje se vadi lična karta?,natural,synthetic_rule_based,train
Ne razumijem proceduru. Koji dokumenti trebaju za besplatnu pravnu pomoć?,pravna_pomoc,besplatna_pravna_pomoc,Koji dokumenti trebaju za besplatnu pravnu pomoć?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Ko može polagati pravosudni ispit? Nisam siguran gdje da tražim.",ispiti,pravosudni_ispit,Ko može polagati pravosudni ispit?,natural,synthetic_rule_based,train
"Zanima me, Kako poslati upit Ministarstvu? Možete li me uputiti?",kontakt_i_nadleznosti,kontakt,Kako poslati upit Ministarstvu?,easy,synthetic_rule_based,train
"Dobar dan, Treba mi prijava za stručni upravni ispit.",obrasci,obrazac_ispiti,Treba mi prijava za stručni upravni ispit.,natural,synthetic_rule_based,train
